MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability
0.3125,0.2777777777777778,0.5,0.2352941176470588,0.2941176470588235,0.3529411764705882,0.1875,0.125,0.3125,0.3888888888888888,0.4375,0.1176470588235294,0.2352941176470588,0.5625,0.4375,0.1764705882352941,0.2631578947368421,0.1818181818181818,0.1875,0.4375,0.3551282346892699
0.5,0.1666666666666666,0.3125,0.3529411764705882,0.2941176470588235,0.5882352941176471,0.3125,0.0625,0.1875,0.2777777777777778,0.1875,0.4117647058823529,0.1764705882352941,0.25,0.375,0.2941176470588235,0.3157894736842105,0.2727272727272727,0.25,0.625,0.5641659734371759
0.25,0.3333333333333333,0.5,0.2352941176470588,0.5294117647058824,0.2352941176470588,0.375,0.8125,0.125,0.5555555555555556,0.625,0.1764705882352941,0.4117647058823529,0.5625,0.4375,0.1764705882352941,0.1578947368421052,0.2272727272727273,0.3125,0.25,0.4109966054384108
0.4375,0.1111111111111111,0.375,0.5294117647058824,0.5294117647058824,0.2352941176470588,0.3125,0.375,0.375,0.5,0.6875,0.2352941176470588,0.5294117647058824,0.4375,0.25,0.4705882352941176,0.2631578947368421,0.4090909090909091,0.3125,0.4375,0.567426757591023
0.25,0.2777777777777778,0.25,0.3529411764705882,0.1764705882352941,0.2352941176470588,0.3125,0.1875,0.3125,0.5555555555555556,0.1875,0.4705882352941176,0.2352941176470588,0.4375,0.1875,0.1176470588235294,0.3684210526315789,0.3636363636363636,0.375,0.125,0.31665715358539026
0.5,0.3888888888888888,0.3125,0.4117647058823529,0.2941176470588235,0.3529411764705882,0.375,0.25,0.375,0.2777777777777778,0.3125,0.2941176470588235,0.5294117647058824,0.375,0.4375,0.3529411764705882,0.2631578947368421,0.0909090909090909,0.4375,0.375,0.5386055372104428
0.3125,0.1666666666666666,0.375,0.3529411764705882,0.4705882352941176,0.4705882352941176,0.1875,0.25,0.3125,0.7222222222222222,0.25,0.3529411764705882,0.2352941176470588,0.3125,0.6875,0.3529411764705882,0.1578947368421052,0.2727272727272727,0.5625,0.125,0.502372341941819
0.3125,0.3333333333333333,0.375,0.4117647058823529,0.2352941176470588,0.2941176470588235,0.3125,0.3125,0.375,0.2777777777777778,0.1875,0.3529411764705882,0.5294117647058824,0.25,0.3125,0.1176470588235294,0.4210526315789473,0.0,0.0,0.25,0.35422066722991796
0.125,0.3333333333333333,0.1875,0.4705882352941176,0.2352941176470588,0.2941176470588235,0.4375,0.125,0.625,0.1666666666666666,0.25,0.2352941176470588,0.1176470588235294,0.1875,0.3125,0.4117647058823529,0.3157894736842105,0.4090909090909091,0.4375,0.0,0.30126898634737703
0.25,0.3333333333333333,0.4375,0.2941176470588235,0.0,0.5294117647058824,0.25,0.125,0.375,0.5555555555555556,0.375,0.3529411764705882,0.1764705882352941,0.375,0.375,0.1764705882352941,0.2105263157894736,0.1818181818181818,0.4375,0.3125,0.23706083005088832
0.1875,0.1666666666666666,0.25,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.5625,0.3125,0.0625,0.5555555555555556,0.1875,0.2352941176470588,0.3529411764705882,0.5625,0.25,0.2941176470588235,0.3157894736842105,0.2727272727272727,0.375,0.25,0.35344966080669044
0.1875,0.2777777777777778,0.125,0.3529411764705882,0.1764705882352941,0.1176470588235294,0.4375,0.25,0.1875,0.1111111111111111,0.4375,0.4117647058823529,0.1764705882352941,0.4375,0.25,0.2941176470588235,0.3157894736842105,0.2727272727272727,0.25,0.4375,0.30261492738369716
0.25,0.1666666666666666,0.3125,0.1176470588235294,0.7647058823529411,0.3529411764705882,0.1875,0.4375,0.125,0.611111111111111,0.25,0.5294117647058824,0.1764705882352941,0.25,0.4375,0.2941176470588235,0.4736842105263157,0.2727272727272727,0.3125,0.4375,0.5968318800683142
0.25,0.2777777777777778,0.5,0.7058823529411764,0.2352941176470588,0.2352941176470588,0.3125,0.375,0.25,0.3333333333333333,0.1875,0.1764705882352941,0.1176470588235294,0.375,0.5,0.4117647058823529,0.1052631578947368,0.1363636363636363,0.125,0.1875,0.28761042584773594
0.25,0.2777777777777778,0.1875,0.3529411764705882,0.3529411764705882,0.2352941176470588,0.5625,0.4375,0.1875,0.1666666666666666,0.1875,0.1176470588235294,0.0588235294117647,0.375,0.375,0.4117647058823529,0.1578947368421052,0.0909090909090909,0.375,0.1875,0.42360272298617907
0.1875,0.2777777777777778,0.4375,0.1764705882352941,0.2352941176470588,0.2941176470588235,0.375,0.3125,0.1875,0.0,0.0625,0.1176470588235294,0.1176470588235294,0.1875,0.3125,0.2941176470588235,0.1578947368421052,0.1363636363636363,0.3125,0.4375,0.25928019765682697
0.375,0.5,0.125,0.4117647058823529,0.1764705882352941,0.0588235294117647,0.375,0.3125,0.25,0.2777777777777778,0.125,0.2352941176470588,0.4705882352941176,0.3125,0.125,0.1176470588235294,0.2105263157894736,0.4090909090909091,0.1875,0.25,0.4114955834233529
0.375,0.3888888888888888,0.3125,0.1764705882352941,0.2352941176470588,0.3529411764705882,0.25,0.3125,0.25,0.2222222222222222,0.4375,0.4705882352941176,0.4705882352941176,0.3125,0.5625,0.1764705882352941,0.3157894736842105,0.3636363636363636,0.375,0.3125,0.42657212699332364
0.125,0.1111111111111111,0.25,0.3529411764705882,0.2941176470588235,0.1176470588235294,0.375,0.4375,0.4375,0.3888888888888888,0.125,0.4705882352941176,0.4117647058823529,0.1875,0.25,0.3529411764705882,0.1578947368421052,0.2727272727272727,0.25,0.375,0.2790515244497958
0.3125,0.3333333333333333,0.4375,0.1176470588235294,0.2941176470588235,0.4117647058823529,0.3125,0.4375,0.4375,0.3333333333333333,0.3125,0.3529411764705882,0.2352941176470588,0.1875,0.0,0.4117647058823529,0.2631578947368421,0.1363636363636363,0.1875,0.375,0.3868235099544556
0.3125,0.4444444444444444,0.5625,0.2941176470588235,0.2941176470588235,0.0588235294117647,0.3125,0.25,0.25,0.0555555555555555,0.3125,0.2352941176470588,0.2352941176470588,0.25,0.3125,0.1764705882352941,0.2105263157894736,0.2727272727272727,0.1875,0.1875,0.2855831983212719
0.5,0.1666666666666666,0.5625,0.2941176470588235,0.4117647058823529,0.1176470588235294,0.375,0.3125,0.5,0.2222222222222222,0.3125,0.2941176470588235,0.2352941176470588,0.25,0.375,0.4117647058823529,0.3684210526315789,0.0909090909090909,0.25,0.0,0.46726056595907417
0.375,0.5,0.1875,0.6470588235294118,0.3529411764705882,0.4705882352941176,0.5625,0.375,0.0625,0.2777777777777778,0.5625,0.2941176470588235,0.4117647058823529,0.1875,0.5,0.2941176470588235,0.2631578947368421,0.3636363636363636,0.25,0.3125,0.5399903189033983
0.3125,0.2777777777777778,0.3125,0.2352941176470588,0.1176470588235294,0.2941176470588235,0.125,0.3125,0.3125,0.2222222222222222,0.3125,0.2352941176470588,0.2941176470588235,0.25,0.3125,0.1176470588235294,0.1578947368421052,0.2727272727272727,0.3125,0.5625,0.31475505750699456
0.4375,0.2777777777777778,0.5,0.2352941176470588,0.3529411764705882,0.4117647058823529,0.0625,0.3125,0.25,0.5,0.5,0.1764705882352941,0.2352941176470588,0.25,0.0625,0.3529411764705882,0.2105263157894736,0.2272727272727273,0.3125,0.4375,0.4739728515346345
0.125,0.3888888888888888,0.4375,0.1764705882352941,0.3529411764705882,0.5294117647058824,0.4375,0.1875,0.3125,0.2777777777777778,0.1875,0.2352941176470588,0.5882352941176471,0.3125,0.3125,0.1764705882352941,0.4210526315789473,0.2727272727272727,0.625,0.1875,0.3044197311805212
0.5625,0.3333333333333333,0.375,0.4117647058823529,0.1176470588235294,0.5294117647058824,0.4375,0.25,0.625,0.3888888888888888,0.375,0.1764705882352941,0.1764705882352941,0.5,0.125,0.2941176470588235,0.2631578947368421,0.4545454545454546,0.375,0.1875,0.48568726850833327
0.5,0.4444444444444444,0.5625,0.2352941176470588,0.1176470588235294,0.1176470588235294,0.375,0.1875,0.25,0.2222222222222222,0.4375,0.1176470588235294,0.0,0.625,0.1875,0.3529411764705882,0.1052631578947368,0.1818181818181818,0.4375,0.375,0.3323467352439965
0.4375,0.2777777777777778,0.3125,0.0588235294117647,0.1764705882352941,0.1176470588235294,0.3125,0.25,0.25,0.4444444444444444,0.1875,0.0588235294117647,0.1764705882352941,0.125,0.125,0.2352941176470588,0.1052631578947368,0.1818181818181818,0.75,0.375,0.4018868079018796
0.1875,0.1111111111111111,0.3125,0.5294117647058824,0.0588235294117647,0.1764705882352941,0.375,0.0625,0.125,0.3888888888888888,0.375,0.2352941176470588,0.1176470588235294,0.1875,0.375,0.1764705882352941,0.2631578947368421,0.0909090909090909,0.5625,0.625,0.20798378407898535
0.375,0.3888888888888888,0.25,0.3529411764705882,0.2941176470588235,0.2941176470588235,0.125,0.3125,0.1875,0.1666666666666666,0.0625,0.3529411764705882,0.1176470588235294,0.5625,0.5625,0.0588235294117647,0.2631578947368421,0.1818181818181818,0.125,0.1875,0.4629577970737165
0.25,0.1111111111111111,0.4375,0.2352941176470588,0.4117647058823529,0.5882352941176471,0.25,0.1875,0.5,0.3333333333333333,0.375,0.1176470588235294,0.2941176470588235,0.3125,0.5,0.4705882352941176,0.2105263157894736,0.1363636363636363,0.3125,0.125,0.4263690419168711
0.4375,0.2222222222222222,0.25,0.2941176470588235,0.2352941176470588,0.2941176470588235,0.4375,0.375,0.375,0.3888888888888888,0.125,0.3529411764705882,0.0588235294117647,0.6875,0.3125,0.5294117647058824,0.2631578947368421,0.0909090909090909,0.25,0.3125,0.47687980669241264
0.25,0.2222222222222222,0.375,0.1176470588235294,0.4705882352941176,0.2941176470588235,0.3125,0.3125,0.625,0.2777777777777778,0.3125,0.2941176470588235,0.2941176470588235,0.125,0.4375,0.2941176470588235,0.3684210526315789,0.0909090909090909,0.375,0.25,0.4243785375718684
0.375,0.3888888888888888,0.375,0.2352941176470588,0.3529411764705882,0.4117647058823529,0.375,0.0625,0.25,0.1111111111111111,0.4375,0.4117647058823529,0.1764705882352941,0.1875,0.375,0.2352941176470588,0.2105263157894736,0.2727272727272727,0.125,0.5,0.47015408937139247
0.375,0.1111111111111111,0.3125,0.2352941176470588,0.5294117647058824,0.1176470588235294,0.3125,0.25,0.125,0.1111111111111111,0.5625,0.3529411764705882,0.0588235294117647,0.1875,0.3125,0.3529411764705882,0.3157894736842105,0.2272727272727273,0.3125,0.3125,0.5188896465382774
0.5,0.2222222222222222,0.25,0.3529411764705882,0.6470588235294118,0.3529411764705882,0.4375,0.4375,0.1875,0.3888888888888888,0.1875,0.3529411764705882,0.0588235294117647,0.5,0.25,0.3529411764705882,0.3684210526315789,0.2272727272727273,0.375,0.125,0.7119514141228385
0.25,0.1666666666666666,0.4375,0.4705882352941176,0.2352941176470588,0.4117647058823529,0.3125,0.4375,0.125,0.2777777777777778,0.25,0.3529411764705882,0.2941176470588235,0.625,0.3125,0.1764705882352941,0.3157894736842105,0.3181818181818182,0.25,0.4375,0.31835534325763076
0.25,0.2222222222222222,0.1875,0.4117647058823529,0.4117647058823529,0.1764705882352941,0.25,0.375,0.375,0.2222222222222222,0.25,0.2352941176470588,0.0,0.125,0.3125,0.4705882352941176,0.1578947368421052,0.1363636363636363,0.3125,0.375,0.43715513098098807
0.375,0.2777777777777778,0.5,0.4705882352941176,0.1176470588235294,0.2352941176470588,0.25,0.25,0.25,0.2777777777777778,0.25,0.2352941176470588,0.3529411764705882,0.25,0.1875,0.2352941176470588,0.1052631578947368,0.1818181818181818,0.375,0.25,0.2960740719609692
0.375,0.3888888888888888,0.3125,0.2352941176470588,0.2941176470588235,0.2352941176470588,0.25,0.3125,0.25,0.1666666666666666,0.375,0.2352941176470588,0.3529411764705882,0.4375,0.3125,0.4705882352941176,0.2631578947368421,0.1818181818181818,0.25,0.1875,0.43518188853729134
0.4375,0.1111111111111111,0.4375,0.2941176470588235,0.2352941176470588,0.1764705882352941,0.4375,0.125,0.4375,0.3888888888888888,0.1875,0.1176470588235294,0.2941176470588235,0.25,0.1875,0.3529411764705882,0.1578947368421052,0.3181818181818182,0.375,0.0625,0.40406731531056433
0.5625,0.3333333333333333,0.5,0.1176470588235294,0.2941176470588235,0.1176470588235294,0.375,0.4375,0.3125,0.2777777777777778,0.3125,0.2352941176470588,0.3529411764705882,0.3125,0.375,0.4117647058823529,0.2631578947368421,0.3181818181818182,0.25,0.0625,0.46595373343717467
0.25,0.3333333333333333,0.3125,0.4705882352941176,0.4705882352941176,0.2941176470588235,0.375,0.25,0.3125,0.1111111111111111,0.375,0.2941176470588235,0.3529411764705882,0.25,0.1875,0.3529411764705882,0.4736842105263157,0.2272727272727273,0.625,0.3125,0.447583556366492
0.3125,0.5,0.25,0.2941176470588235,0.2941176470588235,0.5294117647058824,0.3125,0.375,0.4375,0.2777777777777778,0.375,0.1176470588235294,0.2941176470588235,0.1875,0.375,0.4117647058823529,0.2105263157894736,0.0454545454545454,0.6875,0.125,0.45660592782048703
0.3125,0.3888888888888888,0.25,0.2941176470588235,0.4705882352941176,0.3529411764705882,0.375,0.375,0.3125,0.2222222222222222,0.3125,0.3529411764705882,0.1176470588235294,0.1875,0.4375,0.4705882352941176,0.3684210526315789,0.3636363636363636,0.125,0.1875,0.5190546926438223
0.3125,0.2222222222222222,0.5625,0.1176470588235294,0.3529411764705882,0.4117647058823529,0.125,0.4375,0.1875,0.2222222222222222,0.1875,0.4117647058823529,0.4117647058823529,0.125,0.1875,0.3529411764705882,0.3157894736842105,0.3636363636363636,0.3125,0.125,0.377072727746775
0.0625,0.2222222222222222,0.3125,0.3529411764705882,0.3529411764705882,0.1764705882352941,0.4375,0.1875,0.125,0.0555555555555555,0.3125,0.5294117647058824,0.2941176470588235,0.3125,0.25,0.2941176470588235,0.1578947368421052,0.0909090909090909,0.5,0.5,0.26272039470045616
0.25,0.0555555555555555,0.5,0.4117647058823529,0.4705882352941176,0.2941176470588235,0.5625,0.5625,0.125,0.2222222222222222,0.3125,0.4705882352941176,0.3529411764705882,0.1875,0.25,0.2941176470588235,0.3684210526315789,0.1363636363636363,0.3125,0.3125,0.38675232692232225
0.1875,0.2222222222222222,0.3125,0.5294117647058824,0.1764705882352941,0.3529411764705882,0.375,0.375,0.125,0.2777777777777778,0.3125,0.2352941176470588,0.0,0.4375,0.1875,0.2352941176470588,0.3684210526315789,0.2727272727272727,0.25,0.4375,0.2872327827789538
0.25,0.3333333333333333,0.125,0.2941176470588235,0.1176470588235294,0.3529411764705882,0.375,0.1875,0.1875,0.3888888888888888,0.375,0.4705882352941176,0.4117647058823529,0.0625,0.5625,0.3529411764705882,0.3684210526315789,0.3636363636363636,0.25,0.375,0.34415930010741447
0.4375,0.2777777777777778,0.1875,0.4117647058823529,0.1764705882352941,0.1764705882352941,0.1875,0.1875,0.125,0.2222222222222222,0.25,0.3529411764705882,0.2941176470588235,0.125,0.1875,0.4705882352941176,0.1578947368421052,0.4545454545454546,0.25,0.375,0.43928724738701347
0.5,0.3333333333333333,0.3125,0.2352941176470588,0.2352941176470588,0.3529411764705882,0.125,0.125,0.25,0.2222222222222222,0.5625,0.1764705882352941,0.1764705882352941,0.6875,0.25,0.3529411764705882,0.3684210526315789,0.2727272727272727,0.1875,0.25,0.49588308843940415
0.4375,0.3888888888888888,0.375,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.125,0.3125,0.25,0.1666666666666666,0.3125,0.1764705882352941,0.2352941176470588,0.25,0.4375,0.3529411764705882,0.2631578947368421,0.1363636363636363,0.25,0.125,0.462502309206284
0.25,0.2777777777777778,0.125,0.4117647058823529,0.3529411764705882,0.3529411764705882,0.25,0.3125,0.1875,0.3333333333333333,0.25,0.0588235294117647,0.1764705882352941,0.125,0.375,0.3529411764705882,0.2105263157894736,0.3181818181818182,0.25,0.25,0.46378306182394596
0.3125,0.3888888888888888,0.4375,0.3529411764705882,0.1764705882352941,0.2941176470588235,0.25,0.0625,0.3125,0.2777777777777778,0.375,0.3529411764705882,0.4705882352941176,0.3125,0.3125,0.4705882352941176,0.3684210526315789,0.0454545454545454,0.4375,0.3125,0.297337032200088
0.625,0.1666666666666666,0.25,0.2352941176470588,0.3529411764705882,0.4117647058823529,0.25,0.125,0.3125,0.2777777777777778,0.125,0.2941176470588235,0.4117647058823529,0.25,0.125,0.1176470588235294,0.1578947368421052,0.3636363636363636,0.375,0.3125,0.6683784200417517
0.375,0.0555555555555555,0.25,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.5,0.5,0.3125,0.1666666666666666,0.4375,0.0,0.2941176470588235,0.25,0.3125,0.4705882352941176,0.0526315789473684,0.2727272727272727,0.4375,0.375,0.46332524423881066
0.4375,0.3333333333333333,0.4375,0.1764705882352941,0.4117647058823529,0.2352941176470588,0.25,0.25,0.4375,0.2777777777777778,0.1875,0.0588235294117647,0.2352941176470588,0.5,0.125,0.7058823529411764,0.3684210526315789,0.1818181818181818,0.3125,0.3125,0.48084892106748084
0.3125,0.2777777777777778,0.25,0.2941176470588235,0.3529411764705882,0.0588235294117647,0.1875,0.3125,0.125,0.4444444444444444,0.3125,0.1176470588235294,0.1764705882352941,0.25,0.375,0.2941176470588235,0.4736842105263157,0.1363636363636363,0.0625,0.25,0.4156631058921718
0.375,0.1111111111111111,0.25,0.1764705882352941,0.2352941176470588,0.3529411764705882,0.25,0.25,0.25,0.3888888888888888,0.3125,0.4117647058823529,0.1764705882352941,0.4375,0.3125,0.4117647058823529,0.2105263157894736,0.3181818181818182,0.25,0.3125,0.4500327628199983
0.1875,0.3888888888888888,0.25,0.3529411764705882,0.1764705882352941,0.3529411764705882,0.25,0.125,0.375,0.1666666666666666,0.1875,0.2352941176470588,0.4117647058823529,0.0625,0.25,0.1764705882352941,0.2631578947368421,0.1818181818181818,0.25,0.1875,0.30503340417155383
0.4375,0.1111111111111111,0.1875,0.2941176470588235,0.1764705882352941,0.2941176470588235,0.0625,0.1875,0.4375,0.2777777777777778,0.4375,0.1764705882352941,0.4117647058823529,0.3125,0.25,0.2941176470588235,0.3157894736842105,0.1818181818181818,0.1875,0.375,0.4715587137290594
0.625,0.1111111111111111,0.6875,0.2941176470588235,0.2352941176470588,0.5294117647058824,0.4375,0.375,0.5,0.1111111111111111,0.3125,0.2941176470588235,0.3529411764705882,0.0625,0.25,0.2352941176470588,0.3157894736842105,0.2272727272727273,0.3125,0.1875,0.4841189930973582
0.5625,0.2222222222222222,0.4375,0.4705882352941176,0.2352941176470588,0.1176470588235294,0.25,0.1875,0.3125,0.1666666666666666,0.25,0.1764705882352941,0.1764705882352941,0.4375,0.125,0.1176470588235294,0.5263157894736842,0.2272727272727273,0.5625,0.1875,0.4639933222405975
0.1875,0.2777777777777778,0.4375,0.1176470588235294,0.2941176470588235,0.4705882352941176,0.0625,0.25,0.1875,0.2777777777777778,0.3125,0.5294117647058824,0.1764705882352941,0.3125,0.375,0.2352941176470588,0.0526315789473684,0.1818181818181818,0.125,0.1875,0.3121186202953461
0.25,0.1666666666666666,0.75,0.1764705882352941,0.2941176470588235,0.3529411764705882,0.4375,0.3125,0.3125,0.3888888888888888,0.125,0.4117647058823529,0.4117647058823529,0.375,0.5,0.4705882352941176,0.3684210526315789,0.2727272727272727,0.25,0.3125,0.24953812726956542
0.3125,0.5555555555555556,0.0,0.2352941176470588,0.1764705882352941,0.2941176470588235,0.125,0.375,0.0625,0.1666666666666666,0.4375,0.2941176470588235,0.2941176470588235,0.25,0.1875,0.1764705882352941,0.3157894736842105,0.3181818181818182,0.5,0.375,0.4500293934029534
0.25,0.2222222222222222,0.25,0.2352941176470588,0.4117647058823529,0.3529411764705882,0.3125,0.3125,0.375,0.3333333333333333,0.125,0.3529411764705882,0.2352941176470588,0.3125,0.1875,0.4705882352941176,0.4210526315789473,0.0909090909090909,0.3125,0.5625,0.46333007056922243
0.25,0.3333333333333333,0.1875,0.3529411764705882,0.1176470588235294,0.1176470588235294,0.375,0.25,0.375,0.2222222222222222,0.25,0.4117647058823529,0.4705882352941176,0.1875,0.125,0.4117647058823529,0.2105263157894736,0.3636363636363636,0.3125,0.4375,0.29404204283065133
0.3125,0.1111111111111111,0.25,0.1764705882352941,0.3529411764705882,0.1764705882352941,0.25,0.125,0.3125,0.2222222222222222,0.0625,0.2941176470588235,0.0588235294117647,0.3125,0.5625,0.1176470588235294,0.2105263157894736,0.1363636363636363,0.1875,0.4375,0.42963454749362456
0.125,0.1111111111111111,0.25,0.2941176470588235,0.6470588235294118,0.2941176470588235,0.3125,0.1875,0.4375,0.1666666666666666,0.25,0.1176470588235294,0.4705882352941176,0.4375,0.25,0.2352941176470588,0.2105263157894736,0.2272727272727273,0.25,0.3125,0.47100532382059884
0.375,0.5,0.4375,0.1176470588235294,0.2941176470588235,0.2352941176470588,0.5625,0.5,0.1875,0.2777777777777778,0.1875,0.2941176470588235,0.2352941176470588,0.25,0.3125,0.4705882352941176,0.4736842105263157,0.2727272727272727,0.4375,0.0625,0.40281938791706734
0.1875,0.1666666666666666,0.3125,0.3529411764705882,0.2352941176470588,0.3529411764705882,0.5,0.3125,0.5625,0.3333333333333333,0.375,0.1176470588235294,0.2352941176470588,0.5,0.375,0.2352941176470588,0.3157894736842105,0.3636363636363636,0.5,0.1875,0.30812415268434495
0.375,0.4444444444444444,0.4375,0.3529411764705882,0.2941176470588235,0.3529411764705882,0.375,0.5,0.375,0.4444444444444444,0.125,0.2352941176470588,0.1764705882352941,0.125,0.4375,0.3529411764705882,0.2631578947368421,0.1363636363636363,0.4375,0.1875,0.4146493373108015
0.375,0.1666666666666666,0.125,0.2352941176470588,0.3529411764705882,0.3529411764705882,0.375,0.25,0.1875,0.2777777777777778,0.5,0.1176470588235294,0.5294117647058824,0.125,0.3125,0.1764705882352941,0.4210526315789473,0.2727272727272727,0.4375,0.5,0.5378137702565154
0.3125,0.3333333333333333,0.375,0.2941176470588235,0.2941176470588235,0.1764705882352941,0.125,0.25,0.1875,0.3333333333333333,0.375,0.2352941176470588,0.2352941176470588,0.3125,0.3125,0.2941176470588235,0.1578947368421052,0.3636363636363636,0.5,0.1875,0.3678445426295402
0.3125,0.2777777777777778,0.3125,0.5294117647058824,0.2352941176470588,0.2352941176470588,0.25,0.4375,0.375,0.3333333333333333,0.4375,0.5294117647058824,0.5294117647058824,0.4375,0.375,0.1764705882352941,0.2105263157894736,0.3181818181818182,0.0625,0.375,0.36551628824067395
0.3125,0.4444444444444444,0.4375,0.1764705882352941,0.4117647058823529,0.5294117647058824,0.375,0.25,0.5,0.3333333333333333,0.375,0.1764705882352941,0.4117647058823529,0.375,0.3125,0.2941176470588235,0.3684210526315789,0.0454545454545454,0.0625,0.3125,0.4563271193210816
0.5,0.3888888888888888,0.0625,0.5294117647058824,0.2941176470588235,0.1764705882352941,0.4375,0.3125,0.25,0.4444444444444444,0.0625,0.1764705882352941,0.2352941176470588,0.4375,0.3125,0.0588235294117647,0.2631578947368421,0.2272727272727273,0.25,0.3125,0.578285007355234
0.1875,0.1666666666666666,0.375,0.1176470588235294,0.7058823529411764,0.4117647058823529,0.3125,0.625,0.25,0.4444444444444444,0.25,0.2352941176470588,0.1176470588235294,0.25,0.25,0.2941176470588235,0.4210526315789473,0.4545454545454546,0.5,0.625,0.5169305024934819
0.375,0.0555555555555555,0.1875,0.2352941176470588,0.0,0.2941176470588235,0.375,0.1875,0.25,0.5,0.3125,0.2941176470588235,0.3529411764705882,0.375,0.25,0.4705882352941176,0.1578947368421052,0.2727272727272727,0.4375,0.375,0.3508714302446097
0.125,0.0555555555555555,0.25,0.2352941176470588,0.3529411764705882,0.1764705882352941,0.0625,0.5625,0.4375,0.2777777777777778,0.25,0.1764705882352941,0.3529411764705882,0.375,0.1875,0.3529411764705882,0.3157894736842105,0.2727272727272727,0.5,0.1875,0.32667644334054324
0.375,0.0555555555555555,0.1875,0.2941176470588235,0.3529411764705882,0.4705882352941176,0.25,0.25,0.5,0.3888888888888888,0.25,0.4117647058823529,0.2352941176470588,0.1875,0.3125,0.3529411764705882,0.4210526315789473,0.2272727272727273,0.25,0.1875,0.5319969212092758
0.25,0.4444444444444444,0.25,0.5882352941176471,0.0588235294117647,0.1764705882352941,0.25,0.25,0.375,0.3333333333333333,0.5,0.1176470588235294,0.2352941176470588,0.25,0.0625,0.1764705882352941,0.4210526315789473,0.2272727272727273,0.25,0.125,0.2570898056317175
0.5,0.3333333333333333,0.125,0.1176470588235294,0.4117647058823529,0.6470588235294118,0.25,0.1875,0.4375,0.2222222222222222,0.25,0.2941176470588235,0.2941176470588235,0.0625,0.0625,0.4117647058823529,0.4210526315789473,0.2727272727272727,0.3125,0.25,0.6825265242183761
0.1875,0.3333333333333333,0.5,0.2352941176470588,0.1764705882352941,0.0588235294117647,0.3125,0.1875,0.4375,0.2222222222222222,0.625,0.1764705882352941,0.2352941176470588,0.25,0.25,0.2941176470588235,0.0526315789473684,0.1818181818181818,0.5625,0.4375,0.1807997610797765
0.3125,0.1666666666666666,0.4375,0.3529411764705882,0.3529411764705882,0.2941176470588235,0.25,0.4375,0.4375,0.3888888888888888,0.1875,0.7647058823529411,0.3529411764705882,0.25,0.1875,0.2352941176470588,0.3684210526315789,0.2727272727272727,0.3125,0.375,0.3909734110834857
0.25,0.1111111111111111,0.3125,0.1764705882352941,0.2352941176470588,0.1176470588235294,0.5625,0.125,0.375,0.0555555555555555,0.375,0.4117647058823529,0.4705882352941176,0.75,0.3125,0.2941176470588235,0.3157894736842105,0.4090909090909091,0.4375,0.1875,0.31341617873884564
0.3125,0.2777777777777778,0.3125,0.2352941176470588,0.3529411764705882,0.1176470588235294,0.3125,0.125,0.3125,0.2222222222222222,0.5,0.5882352941176471,0.3529411764705882,0.1875,0.3125,0.2941176470588235,0.0,0.2272727272727273,0.125,0.3125,0.41049551011783464
0.1875,0.1666666666666666,0.375,0.2941176470588235,0.1764705882352941,0.3529411764705882,0.3125,0.1875,0.25,0.611111111111111,0.3125,0.3529411764705882,0.3529411764705882,0.25,0.125,0.2941176470588235,0.3157894736842105,0.0909090909090909,0.3125,0.5,0.25094550220446105
0.5,0.3333333333333333,0.25,0.3529411764705882,0.0,0.4705882352941176,0.375,0.375,0.25,0.3333333333333333,0.5625,0.0,0.3529411764705882,0.3125,0.375,0.2941176470588235,0.1578947368421052,0.0909090909090909,0.5625,0.25,0.43345437456112557
0.4375,0.1666666666666666,0.1875,0.2352941176470588,0.3529411764705882,0.4117647058823529,0.25,0.375,0.1875,0.4444444444444444,0.375,0.2941176470588235,0.3529411764705882,0.375,0.1875,0.1176470588235294,0.3157894736842105,0.2272727272727273,0.375,0.125,0.5633099244840173
0.125,0.2222222222222222,0.3125,0.4117647058823529,0.1764705882352941,0.2941176470588235,0.1875,0.25,0.25,0.3888888888888888,0.3125,0.1176470588235294,0.1176470588235294,0.1875,0.375,0.2352941176470588,0.4736842105263157,0.2727272727272727,0.4375,0.125,0.23759622898698074
0.3125,0.2222222222222222,0.4375,0.2941176470588235,0.2352941176470588,0.1764705882352941,0.4375,0.1875,0.375,0.3333333333333333,0.1875,0.4705882352941176,0.1176470588235294,0.5625,0.3125,0.1176470588235294,0.1578947368421052,0.4090909090909091,0.375,0.0625,0.31678462113704076
0.3125,0.5,0.25,0.3529411764705882,0.1764705882352941,0.3529411764705882,0.3125,0.25,0.125,0.5,0.375,0.3529411764705882,0.2352941176470588,0.3125,0.3125,0.2352941176470588,0.3157894736842105,0.1363636363636363,0.25,0.1875,0.3849405809596338
